created_utc,2019-ncov,2019ncov,corona,coronavirus,covid,covid-19,covid19,mers,outbreak,pandemic,rona,sars,sars-cov-2,sars2,sarscov19,virus,wuflu,wuhan
2020-04-21,0.0,0.0,1.3637410985679596e-05,1.2386006298707883e-05,2.6297069063766827e-05,1.5025738980256032e-05,6.291199360699439e-06,0.0,2.5285621388099256e-06,5.835644466891952e-05,3.5025226119121917e-07,0.0,0.0,0.0,0.0,7.487840639658362e-05,0.0,2.0593943742092085e-06
2020-04-22,0.0,0.0,1.6457673197218082e-05,2.2937647864629878e-05,2.2825201740657212e-05,6.08074986439406e-06,9.459438179719517e-06,0.0,9.870603949028037e-07,5.134710284023011e-05,1.5348486828559898e-06,0.0,0.0,0.0,0.0,5.5205966549078815e-05,0.0,0.0
2020-04-23,0.0,0.0,1.7325896235262268e-05,1.550648218846414e-05,3.056029703431442e-05,5.412192400559344e-06,4.637087640171195e-06,0.0,3.0272954346005e-06,4.548837505173999e-05,2.2014845146439995e-06,3.416743124858328e-07,0.0,0.0,0.0,6.512937236489115e-05,0.0,0.0
2020-04-24,0.0,0.0,2.3398298775789183e-05,2.030619270741387e-05,3.181242574518871e-05,7.398476123736815e-06,4.80856625363124e-06,0.0,3.004109377018816e-06,5.079220981206703e-05,4.908357306848694e-06,0.0,0.0,0.0,0.0,5.991678704748657e-05,0.0,2.266164292338104e-06
2020-04-25,0.0,0.0,2.7327979865160858e-05,1.6368479986917708e-05,2.181942420514931e-05,4.7598609541962935e-06,3.2868560776860802e-06,0.0,3.7812262856213214e-06,5.4146708738217074e-05,2.0830806327635537e-06,1.1203414800831294e-07,0.0,0.0,0.0,5.728682698264972e-05,0.0,1.545642832854184e-07
2020-04-26,0.0,0.0,2.4892535576326054e-05,1.7982187324648186e-05,2.4412245715265323e-05,3.7194380316661634e-06,2.0156659394809074e-06,0.0,4.127391533581274e-06,7.187745046815082e-05,1.7207269199313102e-06,0.0,0.0,0.0,0.0,7.314284314067609e-05,0.0,2.4141213716092563e-07
2020-04-27,0.0,0.0,1.5764669415894136e-05,1.1110800834375824e-05,2.7990448346933003e-05,3.6356967083152205e-06,2.7679534034962737e-06,0.0,6.4817975896398e-06,5.7171814715629465e-05,9.552462065165741e-07,0.0,5.453985442000264e-07,0.0,0.0,5.077803350145376e-05,0.0,1.487943749928614e-07
2020-04-28,0.0,0.0,2.443531330056654e-05,1.8972968874619803e-05,4.0677526417103597e-05,7.286337309862673e-06,1.7553924856698278e-06,9.192866335723477e-07,2.0191117604091497e-06,5.602539475530916e-05,2.5879799059993166e-06,0.0,0.0,0.0,0.0,4.9682223861869095e-05,0.0,0.0
2020-04-29,0.0,0.0,1.4851001546607508e-05,2.5506174381659184e-05,2.7632771819637047e-05,4.622623447086316e-06,1.6442548150779842e-06,0.0,2.4792026463119864e-06,5.341107482168268e-05,5.683333630125556e-06,0.0,0.0,0.0,0.0,5.094772796405645e-05,0.0,5.6506752556930567e-08
2020-04-30,0.0,0.0,1.587093127745961e-05,1.2953183556618396e-05,2.5463266015637818e-05,2.9529373524661084e-06,6.951919830360898e-06,0.0,4.1487593270598585e-06,6.793779395024859e-05,1.7848620387433462e-06,0.0,0.0,0.0,0.0,4.291106002751162e-05,0.0,2.86479290944269e-07
2020-05-01,0.0,0.0,1.7723800431934678e-05,1.1761708950824012e-05,2.334368187865559e-05,8.518699630165883e-06,4.8719570152213565e-06,0.0,1.6081236445596867e-06,4.529531392928408e-05,3.18389863216791e-06,0.0,0.0,0.0,0.0,3.734442661414264e-05,0.0,5.422344682769544e-07
2020-05-02,0.0,0.0,1.852627457734027e-05,1.3965706106618624e-05,2.4793415164176164e-05,4.494727148390859e-06,1.234659820951672e-06,0.0,1.9422473235289717e-06,4.86053540022992e-05,2.3555153609983003e-07,0.0,4.1148030038061934e-07,0.0,0.0,4.9232910075718594e-05,0.0,3.939399732637396e-07
2020-05-03,0.0,0.0,1.0433979427582213e-05,1.272206574122373e-05,1.7160779780115633e-05,1.8067874730852172e-06,8.671530805092473e-07,5.5983831869356126e-08,9.130421875871453e-07,5.9777348386829585e-05,2.952512272781046e-06,0.0,0.0,0.0,0.0,3.339576990543092e-05,2.3726199655970104e-07,2.3726199655970104e-07
2020-05-04,0.0,0.0,1.5054223652571383e-05,1.8212337681535564e-05,2.471752310290054e-05,4.0473601888213064e-06,6.398099185058464e-07,0.0,6.3418148945571275e-06,4.02933693296619e-05,2.6162566931081582e-06,2.6223489690890615e-08,0.0,0.0,0.0,5.2584429938937035e-05,0.0,3.9862871721278796e-08
2020-05-05,0.0,0.0,1.762158713241659e-05,7.596711171230908e-06,2.78443757242142e-05,4.2910189390978995e-06,2.7735005044437495e-06,0.0,3.3131285035699175e-06,5.9280863954769774e-05,1.770677766544945e-06,1.1214948785520322e-06,0.0,0.0,0.0,4.203053132824247e-05,0.0,2.4167680198754996e-07
2020-05-06,0.0,0.0,1.4605835349915373e-05,6.6518370761940085e-06,2.591662006228655e-05,3.514715541241752e-06,8.019987169461369e-07,0.0,1.2285536550826515e-06,5.224331665973161e-05,3.7891546100627846e-06,1.2436650809936886e-07,4.9455495000049456e-08,0.0,0.0,0.0002506910519809591,0.0,9.327488107452664e-08
