created_utc,2019-ncov,2019ncov,corona,coronavirus,covid,covid-19,covid19,mers,outbreak,pandemic,rona,sars,sars-cov-2,sars2,sarscov19,virus,wuflu,wuhan
2020-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-23,0.0,0.0,4.156967076820751e-05,0.0002082394700879935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016515255395547668,0.0,0.0
2020-02-24,0.0,0.0,0.0,1.9132897103279377e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9132897103279377e-05,0.0,0.0
2020-02-25,0.0,0.0,2.7842744180866465e-05,7.928183461119892e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1269543464665416e-05,0.0,0.0
2020-02-26,0.0,0.0,0.0,0.00018784465792396577,0.0,0.0,0.0,0.0,2.468221646303838e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-02-27,0.0,0.0,4.726791453961051e-05,0.00020415337191065922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.726791453961051e-05,0.0,0.0
2020-02-28,0.0,0.0,0.0,0.000757716264045378,0.0,0.0,0.0,0.0,0.00010046212577858147,0.0,0.0,0.0,0.0,0.0,0.0,0.000275178866263071,0.0,0.0
2020-02-29,0.0,0.0,4.170837504170838e-05,0.0005785276962381361,0.0,0.0,0.0,0.0,1.9051973784484073e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.00013696824396412875,0.0,0.0
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,4.579173917025369e-05,0.0002422654813599756,0.0,0.0,0.0,0.0,2.3798049749823003e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.949512437455751e-06,0.0,5.949512437455751e-06
2020-03-03,0.0,0.0,0.0,0.0001571949217029116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.091886115566984e-05,0.0,0.0
2020-03-04,0.0,0.0,5.9059768485707536e-05,0.0006032154724965182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.00018664039282595982,8.892135111820894e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.268032437046522e-05,0.0,0.0
2020-03-06,0.0,0.0,2.4838549428713363e-05,0.0006580785886090273,0.0,0.0,0.0,0.0,7.779982106041155e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0001758030549856117,0.0,0.0
2020-03-07,0.0,0.0,0.0,0.00021637996321540625,0.0,0.0,0.0,0.0,0.0,0.00010818998160770312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,5.2725930612675314e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9846347322632e-05,0.0,0.0
2020-03-09,0.0,0.0,0.00026217096158239297,0.00041121524178922806,0.0,0.0,0.0,0.0,0.0,3.458532198934772e-05,0.0,0.0,0.0,0.0,0.0,0.00018549748378835073,0.0,0.0
2020-03-10,0.0,0.0,4.861448711716092e-05,0.00038601438764164904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.397134890160713e-05,0.0,0.0
2020-03-11,0.0,0.0,0.0008902186761229314,0.00043726655602349695,0.0,0.0,0.0,0.0,0.00015178884738251664,0.0,0.0,0.0,0.0,0.0,0.0,0.00022853058868428717,0.0,0.0
